entry_date,exit_date,entry_price,exit_price,pnl,return_pct,exit_reason,regime
2015-04-28,2015-04-29,0.5373519062995911,0.5332573652267456,-533.3895194918754,-0.7619850278455353,SIGNAL_EXIT,UPTREND
2015-05-01,2015-05-05,0.5479496121406555,0.5306078195571899,-2203.579494903245,-3.1648516942492266,STOP_LOSS,RANGING
2015-09-15,2015-09-22,0.5574188232421875,0.5562039017677307,-211.98951324940464,-0.2179548705209311,SIGNAL_EXIT,STRONG_UPTREND
2015-10-14,2015-10-20,0.6648203730583191,0.674782931804657,1454.3427687298033,1.4985339123270158,SIGNAL_EXIT,STRONG_UPTREND
2015-10-22,2015-10-29,0.6900912523269653,0.6725959777832031,-2497.320079808862,-2.5352117542091324,SIGNAL_EXIT,STRONG_UPTREND
2015-12-01,2015-12-03,0.7988137602806091,0.7910086512565613,-938.0827487289519,-0.9770874529384743,SIGNAL_EXIT,STRONG_UPTREND
2015-12-04,2015-12-09,0.8232051134109497,0.797838032245636,-2929.5832783208766,-3.0815018944920336,STOP_LOSS,STRONG_UPTREND
2015-12-10,2015-12-11,0.8044235706329346,0.7924720048904419,-1368.957929681496,-1.485730425960663,SIGNAL_EXIT,STRONG_UPTREND
2015-12-23,2016-01-06,0.8063751459121704,0.7690563797950745,-4200.871225108841,-4.627965817929692,STOP_LOSS,STRONG_UPTREND
2016-03-23,2016-03-24,0.8428505659103394,0.8440747261047363,125.7355085672408,0.1452404784322292,SIGNAL_EXIT,STRONG_UPTREND
2016-03-29,2016-04-06,0.8663517236709595,0.8763883709907532,1004.3729449611144,1.1584956831696358,SIGNAL_EXIT,STRONG_UPTREND
2016-04-13,2016-04-19,0.8993997573852539,0.888873279094696,-1026.4393218752896,-1.170389273970962,SIGNAL_EXIT,STRONG_UPTREND
2016-04-25,2016-04-29,0.8923003673553467,0.8697787523269653,-2187.653278011974,-2.5239948174774707,SIGNAL_EXIT,STRONG_UPTREND
2016-05-24,2016-05-25,1.113301396369934,1.1086386442184448,-353.8484784865127,-0.4188220877736071,SIGNAL_EXIT,STRONG_UPTREND
2016-05-26,2016-06-06,1.1204193830490112,1.1349005699157715,1087.3980718248688,1.2924791453850393,SIGNAL_EXIT,STRONG_UPTREND
2016-06-09,2016-06-10,1.162880301475525,1.1339187622070312,-2122.4078407083525,-2.4905004609456105,SIGNAL_EXIT,STRONG_UPTREND
2016-06-15,2016-06-17,1.1623893976211548,1.1466814279556274,-1122.9425966495246,-1.3513517671164155,SIGNAL_EXIT,STRONG_UPTREND
2016-06-20,2016-06-24,1.1672980785369873,1.1223831176757812,-3154.2022403472056,-3.8477713351074305,STOP_LOSS,STRONG_UPTREND
2016-07-08,2016-07-15,1.248046636581421,1.2934527397155762,2867.6295893711876,3.6381735908947332,SIGNAL_EXIT,STRONG_UPTREND
2016-07-20,2016-07-21,1.3307591676712036,1.3062151670455933,-1506.6253600908829,-1.8443608146289758,SIGNAL_EXIT,STRONG_UPTREND
2016-07-25,2016-08-01,1.3665927648544312,1.3923641443252563,1512.07450526164,1.8858126673581666,SIGNAL_EXIT,STRONG_UPTREND
2016-08-12,2016-08-17,1.547234296798706,1.5008469820022583,-2449.2409155817586,-2.9980795340708966,SIGNAL_EXIT,STRONG_UPTREND
2016-08-18,2016-08-19,1.5241633653640747,1.5280901193618774,204.16009754084274,0.2576334064337438,SIGNAL_EXIT,STRONG_UPTREND
2016-08-22,2016-08-25,1.5344716310501099,1.5129562616348267,-1113.9766330165312,-1.4021353656801905,SIGNAL_EXIT,STRONG_UPTREND
2016-09-01,2016-09-09,1.5527902841567993,1.46353280544281,-4502.829025950367,-5.748199201443239,STOP_LOSS,STRONG_UPTREND
2016-09-27,2016-10-07,1.6361470222473145,1.6437695026397705,343.9674076048767,0.46587991719633237,SIGNAL_EXIT,STRONG_UPTREND
2016-10-24,2016-11-01,1.738682508468628,1.6978651285171509,-1741.3526654376199,-2.3476039905311774,SIGNAL_EXIT,STRONG_UPTREND
2016-12-20,2016-12-27,2.58988881111145,2.8890907764434814,8368.124290960775,11.552695391723343,TAKE_PROFIT,STRONG_UPTREND
2017-02-01,2017-02-03,2.806102752685547,2.8166913986206055,304.90301911362394,0.3773434855485869,SIGNAL_EXIT,STRONG_UPTREND
2017-02-06,2017-02-10,2.8888449668884277,2.79797625541687,-2551.236384263479,-3.145503220597967,STOP_LOSS,STRONG_UPTREND
2017-05-19,2017-05-23,3.3568572998046875,3.3822808265686035,594.9538386796496,0.7573609627491429,SIGNAL_EXIT,STRONG_UPTREND
2017-06-05,2017-06-06,3.6532981395721436,3.6367619037628174,-358.26854484372967,-0.45263855227711813,SIGNAL_EXIT,STRONG_UPTREND
2017-06-07,2017-06-09,3.680696487426758,3.692545175552368,253.64549528031043,0.3219142943756914,SIGNAL_EXIT,STRONG_UPTREND
2017-06-19,2017-06-26,3.8830950260162354,3.755485773086548,-2597.68717462318,-3.286276850675096,STOP_LOSS,STRONG_UPTREND
2017-07-20,2017-07-27,4.134366512298584,3.992194175720215,-2628.917345206729,-3.438793734310841,STOP_LOSS,STRONG_UPTREND
2017-08-03,2017-08-10,4.109190464019775,4.06624174118042,-771.5560298691014,-1.0451869587310703,SIGNAL_EXIT,STRONG_UPTREND
2017-08-14,2017-08-17,4.156581401824951,3.985527753829956,-3006.121022255696,-4.11524836058531,STOP_LOSS,STRONG_UPTREND
2017-09-15,2017-09-22,4.449528217315674,4.422107696533203,-431.6400074714978,-0.6162568129304491,SIGNAL_EXIT,STRONG_UPTREND
2017-10-10,2017-10-12,4.667423725128174,4.719302654266357,773.7293677737777,1.1115110217844837,SIGNAL_EXIT,STRONG_UPTREND
2017-10-13,2017-10-20,4.8072509765625,4.864319324493408,835.5537879029666,1.187130611843279,SIGNAL_EXIT,STRONG_UPTREND
