entry_date,exit_date,entry_price,exit_price,pnl,return_pct,exit_reason,regime
2018-01-26,2018-02-02,57.50766372680664,54.94234848022461,-2474.6562180863793,-4.460823271779402,STOP_LOSS,UPTREND
2018-02-23,2018-02-28,56.35418701171875,56.867881774902344,338.1881150862422,0.911546755304582,SIGNAL_EXIT,UPTREND
2018-03-06,2018-03-08,58.29511260986328,58.5350456237793,153.67372192879418,0.4115834126983353,SIGNAL_EXIT,STRONG_UPTREND
2018-03-09,2018-03-19,59.750022888183594,58.242820739746094,-1349.3560927362093,-2.5225130896737613,SIGNAL_EXIT,STRONG_UPTREND
2018-03-20,2018-03-22,58.670387268066406,57.232398986816406,-1278.0088515218874,-2.4509609501634944,SIGNAL_EXIT,STRONG_UPTREND
2018-06-01,2018-06-08,59.08160400390625,59.14323425292969,53.0593726144834,0.10431377086403959,SIGNAL_EXIT,STRONG_UPTREND
2018-06-14,2018-06-22,59.59938430786133,57.42041015625,-1861.5879680639978,-3.656034666995567,STOP_LOSS,UPTREND
2019-01-30,2019-01-31,53.78025817871094,53.75535583496094,-15.900586959902288,-0.04630387542441383,SIGNAL_EXIT,UPTREND
2019-02-01,2019-02-07,54.39970397949219,55.177921295166016,701.5543780778979,1.430554320602928,SIGNAL_EXIT,STRONG_UPTREND
2019-02-12,2019-02-19,56.52265548706055,57.07051086425781,482.1355511381221,0.9692668762221857,SIGNAL_EXIT,STRONG_UPTREND
2019-02-20,2019-02-21,57.556114196777344,57.12965393066406,-372.1363517210787,-0.7409469385915579,SIGNAL_EXIT,STRONG_UPTREND
2019-02-22,2019-02-27,57.742881774902344,57.160797119140625,-502.54251862420614,-1.0080630510109323,SIGNAL_EXIT,STRONG_UPTREND
2019-03-15,2019-03-25,58.97245788574219,58.6616096496582,-260.126211452646,-0.5271074790307084,SIGNAL_EXIT,STRONG_UPTREND
2019-04-16,2019-04-26,64.98846435546875,65.59400939941406,457.4039000192218,0.9317731230471082,SIGNAL_EXIT,STRONG_UPTREND
2019-04-30,2019-05-01,66.03410339355469,65.50658416748047,-395.81075820525086,-0.7988587698848137,SIGNAL_EXIT,STRONG_UPTREND
2019-05-02,2019-05-07,66.1371078491211,63.9553337097168,-1621.4323950920605,-3.2988653576772498,STOP_LOSS,STRONG_UPTREND
2019-05-10,2019-05-13,62.80043029785156,59.86330795288086,-2222.927216256853,-4.676914363548845,STOP_LOSS,NEUTRAL
2019-07-23,2019-08-01,67.04198455810547,64.38736724853516,-1793.9857030128053,-3.959634141303725,STOP_LOSS,STRONG_UPTREND
2019-08-16,2019-09-11,63.03971481323242,68.53380584716797,2654.5895145309128,8.715285356561143,TAKE_PROFIT,UPTREND
2019-09-23,2019-09-24,67.47134399414062,66.3569107055664,-762.5541454722708,-1.6517134869449168,SIGNAL_EXIT,STRONG_UPTREND
2019-10-11,2019-10-18,68.01598358154297,67.9057846069336,-73.56467824648864,-0.16201923254886008,SIGNAL_EXIT,STRONG_UPTREND
2019-11-04,2019-11-11,73.85896301269531,73.91561889648438,34.772856691072484,0.07670820368723685,SIGNAL_EXIT,STRONG_UPTREND
2019-11-12,2019-11-20,74.06675720214844,73.16322326660156,-553.4172700462024,-1.219891311132848,SIGNAL_EXIT,STRONG_UPTREND
2019-12-20,2019-12-30,79.39946746826172,79.1151351928711,-160.47583358758743,-0.35810350428896465,SIGNAL_EXIT,STRONG_UPTREND
2020-01-17,2020-01-27,82.17963409423828,79.2793960571289,-1575.8413609419124,-3.52914450042886,STOP_LOSS,STRONG_UPTREND
2020-02-11,2020-02-24,82.79570007324219,77.28273010253906,-2868.250172573563,-6.658522080043139,STOP_LOSS,NEUTRAL
2020-06-03,2020-06-11,83.47080993652344,80.9948959350586,-1192.6548685964292,-2.9662033989459213,SIGNAL_EXIT,STRONG_UPTREND
2020-06-16,2020-06-24,84.82818603515625,83.96400451660156,-397.467547780852,-1.0187433669706647,SIGNAL_EXIT,STRONG_UPTREND
2020-07-08,2020-07-13,88.40560150146484,87.80828857421875,-260.9227668068035,-0.6756505437454652,SIGNAL_EXIT,STRONG_UPTREND
2020-07-14,2020-07-15,89.26022338867188,89.10454559326172,-66.8981760622745,-0.17440892426661136,SIGNAL_EXIT,STRONG_UPTREND
2020-08-03,2020-08-07,93.9337387084961,94.10527801513672,69.92452198725039,0.18261735240088228,SIGNAL_EXIT,STRONG_UPTREND
2020-08-12,2020-08-19,96.12908172607422,95.13465881347656,-396.8223882401449,-1.034466255936295,SIGNAL_EXIT,STRONG_UPTREND
2020-08-25,2020-08-27,96.84712982177734,96.05284881591797,-311.3516931997343,-0.8201389213299826,SIGNAL_EXIT,STRONG_UPTREND
2020-08-28,2020-09-04,97.82565307617188,95.71287536621094,-813.1831204908103,-2.1597379046535248,SIGNAL_EXIT,STRONG_UPTREND
2020-10-08,2020-10-19,101.90365600585938,103.32257080078125,512.9457830356464,1.3924081338556604,SIGNAL_EXIT,STRONG_UPTREND
2020-10-20,2020-10-26,103.15357208251953,99.9299087524414,-1167.2819166881316,-3.125110711143675,STOP_LOSS,STRONG_UPTREND
2020-11-11,2020-11-12,108.7240219116211,107.3816146850586,-446.7662330549505,-1.234692391763903,SIGNAL_EXIT,STRONG_UPTREND
2020-11-16,2020-11-18,111.40241241455078,109.66144561767578,-558.4983353017878,-1.5627729769410292,SIGNAL_EXIT,STRONG_UPTREND
2020-12-01,2020-12-03,117.2693862915039,117.76680755615234,149.21931986005768,0.42416975169630167,SIGNAL_EXIT,STRONG_UPTREND
2020-12-04,2020-12-09,120.97769165039062,118.54480743408203,-710.4602075921777,-2.0110188772152315,SIGNAL_EXIT,STRONG_UPTREND
2020-12-15,2020-12-21,120.18878936767578,119.23030090332031,-276.07290349515625,-0.7974857467141216,SIGNAL_EXIT,STRONG_UPTREND
2021-01-14,2021-01-15,132.43551635742188,129.7420654296875,-698.4384353032837,-2.033782932114059,SIGNAL_EXIT,STRONG_UPTREND
2021-01-19,2021-01-27,134.19277954101562,124.55006408691406,-2417.519987885678,-7.185718551387699,STOP_LOSS,STRONG_UPTREND
2021-02-11,2021-02-18,137.9693603515625,136.55398559570312,-320.33432100934465,-1.025861649465376,SIGNAL_EXIT,STRONG_UPTREND
2021-02-19,2021-02-22,139.8448486328125,134.77748107910156,-1119.8821956270313,-3.623563973397559,STOP_LOSS,STRONG_UPTREND
2021-02-24,2021-02-25,138.103515625,130.23727416992188,-1696.5622831850865,-5.695902395734631,STOP_LOSS,STRONG_UPTREND
2021-02-26,2021-03-03,133.2054901123047,129.25001525878906,-834.0927300328572,-2.969453323718707,SIGNAL_EXIT,UPTREND
2021-04-01,2021-04-12,140.71347045898438,141.48809814453125,105.02717681186056,0.5505000217961742,SIGNAL_EXIT,STRONG_UPTREND
2021-04-13,2021-04-14,141.2640838623047,139.7115020751953,-300.7041200920398,-1.0990633603816358,SIGNAL_EXIT,STRONG_UPTREND
2021-04-15,2021-04-19,142.05148315429688,137.66920471191406,-834.7784884391192,-3.084993091992405,STOP_LOSS,STRONG_UPTREND
2021-04-21,2021-04-22,139.2665557861328,136.23513793945312,-570.8303454285989,-2.176701958031435,SIGNAL_EXIT,STRONG_UPTREND
2021-04-23,2021-05-03,138.71917724609375,133.69027709960938,-930.0084467429544,-3.625237870004727,STOP_LOSS,NEUTRAL
2021-06-11,2021-06-18,139.60604858398438,137.24403381347656,-292.8128409183909,-1.6919143507502565,SIGNAL_EXIT,UPTREND
2021-06-24,2021-06-25,141.33985900878906,140.9552764892578,-66.47592147499996,-0.27209770989465865,SIGNAL_EXIT,STRONG_UPTREND
2021-06-28,2021-07-07,144.3204803466797,141.9327850341797,-403.09471558932216,-1.6544396933577232,SIGNAL_EXIT,STRONG_UPTREND
2021-07-09,2021-07-15,142.39427185058594,139.8079376220703,-435.2141940310784,-1.8163190098190563,SIGNAL_EXIT,UPTREND
2021-07-29,2021-08-10,145.24668884277344,147.0414276123047,290.7001370617407,1.2356486635464847,SIGNAL_EXIT,STRONG_UPTREND
2021-08-11,2021-08-12,146.53829956054688,144.96463012695312,-255.76791569963223,-1.0738963385770295,SIGNAL_EXIT,STRONG_UPTREND
2021-09-03,2021-09-08,150.91297912597656,148.43238830566406,-387.2782851239898,-1.6437226504168345,SIGNAL_EXIT,STRONG_UPTREND
2021-09-22,2021-09-29,150.07330322265625,143.3045654296875,-1045.2037006211267,-4.510287737803909,STOP_LOSS,RANGING
2021-11-04,2021-11-10,164.04930114746094,163.15614318847656,-120.4778371662896,-0.5444448423352566,SIGNAL_EXIT,STRONG_UPTREND
2021-11-16,2021-11-22,170.6290740966797,170.24990844726562,-48.905563997445356,-0.2222163200623295,SIGNAL_EXIT,STRONG_UPTREND
2021-11-24,2021-11-26,171.42898559570312,166.65805053710938,-611.1325604618513,-2.7830387270945445,SIGNAL_EXIT,STRONG_UPTREND
2021-12-07,2021-12-13,176.76536560058594,168.5823974609375,-988.2615526044495,-4.629282502172083,STOP_LOSS,STRONG_UPTREND
2022-01-03,2022-01-05,178.03546142578125,171.4592742919922,-752.0399537117141,-3.693751279168911,STOP_LOSS,STRONG_UPTREND
2022-01-06,2022-01-18,172.79190063476562,164.5612335205078,-933.9838950201497,-4.763340807075888,STOP_LOSS,NEUTRAL
2022-08-12,2022-08-17,136.21775817871094,132.0577850341797,-570.28071171516,-3.0539139684515826,STOP_LOSS,STRONG_UPTREND
2022-08-18,2022-08-22,135.06796264648438,126.47663116455078,-1151.5168345443983,-6.360747073989581,STOP_LOSS,NEUTRAL
2022-11-22,2022-11-28,122.56819915771484,119.33708190917969,-446.88421770154946,-2.636179099260083,SIGNAL_EXIT,STRONG_UPTREND
2022-12-08,2022-12-09,122.7468032836914,121.61021423339844,-152.8308367552571,-0.9259622408789636,SIGNAL_EXIT,STRONG_UPTREND
2022-12-12,2022-12-15,123.76321411132812,118.75547790527344,-661.6486650369625,-4.046223461480325,STOP_LOSS,STRONG_UPTREND
2023-02-01,2023-02-06,138.3103485107422,136.499755859375,-205.40250070665778,-1.309079668197466,SIGNAL_EXIT,STRONG_UPTREND
2023-02-07,2023-02-08,140.84059143066406,137.81211853027344,-332.97582192728225,-2.150284140124148,SIGNAL_EXIT,STRONG_UPTREND
2023-02-13,2023-02-17,137.96517944335938,135.4414520263672,-277.17201074635943,-1.829249544830469,SIGNAL_EXIT,STRONG_UPTREND
2023-03-23,2023-03-24,142.6743621826172,140.19976806640625,-257.9981334439097,-1.7344350297803013,SIGNAL_EXIT,STRONG_UPTREND
2023-03-29,2023-04-05,141.93655395507812,138.78289794921875,-324.7730216229598,-2.2218772528868613,SIGNAL_EXIT,STRONG_UPTREND
2023-04-10,2023-04-12,140.50660705566406,137.2126007080078,-335.0651529741416,-2.3443782585620854,SIGNAL_EXIT,UPTREND
2023-04-14,2023-04-25,138.126708984375,130.91188049316406,-729.0329788432314,-5.2233406154830515,STOP_LOSS,NEUTRAL
2023-05-26,2023-06-05,159.85939025878906,155.4848175048828,-361.9909524711705,-2.736512848462924,SIGNAL_EXIT,STRONG_UPTREND
2023-06-12,2023-06-21,164.28285217285156,160.54957580566406,-292.380205785091,-2.2724686830123297,SIGNAL_EXIT,STRONG_UPTREND
2023-07-12,2023-07-20,168.05206298828125,165.4466552734375,-194.93904555937405,-1.5503574716755675,SIGNAL_EXIT,STRONG_UPTREND
2023-07-27,2023-08-02,170.54632568359375,168.40185546875,-155.65346167396885,-1.2574121466693344,SIGNAL_EXIT,STRONG_UPTREND
2023-08-07,2023-08-09,169.4708251953125,163.7140350341797,-415.2131435757057,-3.3969210656159876,STOP_LOSS,UPTREND
2023-11-22,2023-11-27,168.97860717773438,168.86378479003906,-5.616548241138445,-0.06795084278008456,SIGNAL_EXIT,STRONG_UPTREND
2023-12-22,2024-01-02,187.3319549560547,182.5524139404297,-301.1232641513496,-2.5513751867620282,SIGNAL_EXIT,STRONG_UPTREND
2024-01-19,2024-01-26,197.6339111328125,196.49656677246094,-66.18753542351675,-0.575480368643444,SIGNAL_EXIT,STRONG_UPTREND
2024-01-29,2024-01-30,198.5411834716797,195.47422790527344,-176.6428551765996,-1.5447452829572383,SIGNAL_EXIT,STRONG_UPTREND
2024-02-14,2024-02-16,206.8543701171875,205.48695373535156,-74.42420020989444,-0.6610526918339965,SIGNAL_EXIT,STRONG_UPTREND
2024-03-01,2024-03-05,223.47425842285156,221.24557495117188,-111.53689214625237,-0.997288675397523,SIGNAL_EXIT,STRONG_UPTREND
2024-03-06,2024-03-11,226.68252563476562,221.9818878173828,-229.60613476841834,-2.073665715616979,SIGNAL_EXIT,STRONG_UPTREND
2024-03-12,2024-03-13,226.5872039794922,221.06475830078125,-264.26540306872704,-2.43722751405272,SIGNAL_EXIT,STRONG_UPTREND
2024-03-27,2024-04-04,222.78123474121094,216.2166290283203,-311.7155092909683,-2.9466600813646937,SIGNAL_EXIT,STRONG_UPTREND
2024-04-09,2024-04-15,221.70523071289062,212.54443359375,-424.22492563986543,-4.131971577614202,STOP_LOSS,RANGING
2024-05-20,2024-05-21,230.2638702392578,229.52352905273438,-31.64599560139839,-0.3215186063511344,SIGNAL_EXIT,STRONG_UPTREND
2024-05-22,2024-05-23,232.21844482421875,230.91539001464844,-55.05287918303466,-0.5611332082413489,SIGNAL_EXIT,STRONG_UPTREND
2024-05-24,2024-05-30,235.4957733154297,232.89956665039062,-107.55395269358661,-1.1024429986527307,SIGNAL_EXIT,STRONG_UPTREND
2024-06-12,2024-06-24,247.330810546875,239.838623046875,-292.2713276678595,-3.0292172186044963,STOP_LOSS,STRONG_UPTREND
2024-07-03,2024-07-17,251.31410217285156,240.35260009765625,-408.08432025217485,-4.361674088490308,STOP_LOSS,NEUTRAL
2024-07-22,2024-07-24,243.38702392578125,227.009033203125,-602.1322146061601,-6.729196346823563,STOP_LOSS,NEUTRAL
